policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma,maneuver_deg,assoc_error_prob,outlier_prob
NO_PASSIVE,501028,575.3034385036482,0.8761723418404718,445.27907653515393,0,0,0,0,80,1,12,10,100,30,0,0.0,0.0
RANDOM,501028,11.720166244040149,0.3556626940976741,29.790866197445855,41,1,0,0,80,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501028,1.8288770838409165,0.3839683740646238,29.30117117125244,42,0,0,0,80,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501028,5.757641017458432,0.14031957753167,23.947674899815798,41,1,0,0,80,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501028,25.239648829443034,0.5243607716574694,22.3366073705936,42,0,0,0,80,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501029,501.6511183137149,0.7770257025081285,445.27907653515393,0,0,0,0,104,1,12,10,100,30,0,0.0,0.0
RANDOM,501029,40.00124706355622,1.2659082898707974,30.915096243847067,39,0,0,0,104,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501029,12.870575974189151,0.8954631528907439,93.81606185702898,39,0,0,0,104,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501029,27.625146033137476,0.5741179458050965,23.2373769687048,39,0,0,0,104,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501029,38.541948338947385,0.8966248344612987,22.084312666260768,39,0,0,0,104,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,502000,409.40430243204133,1.942943902169829,445.27907653515393,0,0,0,0,142,2,12,10,100,30,0,0.0,0.05
RANDOM,502000,30.94527013857969,0.7345271147083843,44.633774516263166,53,3,0,0,142,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502000,26.021823276964653,0.6727548267371461,44.952529544290975,54,2,0,0,142,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502000,22.9896398054422,0.6368173607499307,40.214972599268194,56,0,0,0,142,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502000,17.879844619541128,0.733495599530494,31.08410186943795,55,1,0,0,142,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502001,486.709461208326,2.013786510833727,445.27907653515393,0,0,0,0,158,2,12,10,100,30,0,0.0,0.05
RANDOM,502001,12.586901168577947,0.25892482837929,17.536499099609358,58,2,0,1,158,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502001,82.82987202884888,1.8088365180735793,29.473117182206693,57,3,0,1,158,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502001,2.9814452137777945,0.35113563260206665,13.18415735933233,59,1,0,0,158,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502001,2.6220460213407866,0.08412497602304098,13.32361038558169,58,2,0,0,158,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502002,536.4348014875601,2.1095668413972,445.27907653515393,0,0,0,0,73,2,12,10,100,30,0,0.0,0.05
RANDOM,502002,19.562180281091575,0.30438199794391374,22.085931208668438,46,2,0,0,73,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502002,7.525942565132777,0.24272965964214707,26.53831641314483,45,3,0,0,73,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502002,23.274369557603087,0.7413360576450848,20.881625459979084,45,3,0,0,73,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502002,23.274369557603087,0.7413360576450848,20.881625459979084,45,3,0,0,73,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502003,117.98396767857783,2.5695243568088606,445.27907653515393,0,0,0,0,104,2,12,10,100,30,0,0.0,0.05
RANDOM,502003,14.763925429625223,0.28200140090225184,28.201794265559606,53,0,0,0,104,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502003,11.207803060327311,0.3201906802141878,31.252886813042693,53,0,0,0,104,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502003,20.301890215726758,0.8338412456518776,33.65518315739121,52,1,0,0,104,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502003,11.55390738036798,0.301452921461567,26.468178970641915,52,1,0,0,104,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502004,577.6997857104544,4.582849514052134,445.27907653515393,0,0,0,0,69,2,12,10,100,30,0,0.0,0.05
RANDOM,502004,41.316277948774754,0.603455988236929,32.68304214938467,43,7,0,0,69,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502004,52.59044303753696,1.1255020014720032,32.64897558516055,43,7,0,0,69,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502004,41.52558612463733,1.4721741548991345,31.053840672152653,42,8,0,0,69,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502004,40.75012356103998,1.470150169947466,31.084961297173006,42,8,0,0,69,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502005,250.88000767147813,1.0122453769964914,445.27907653515393,0,0,0,0,88,2,12,10,100,30,0,0.0,0.05
RANDOM,502005,17.804563605383816,1.3000952579146265,30.013446569998756,48,2,0,0,88,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502005,8.612740672540188,0.9205782889474464,40.826866096260034,48,2,0,0,88,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502005,16.138718864812272,0.5654931223092274,35.02302186987981,47,3,0,0,88,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502005,7.590774917576201,0.7541315919961437,28.1438127888448,48,2,0,0,88,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502006,379.9973854639481,1.6965402744411118,445.27907653515393,0,0,0,0,31,2,12,10,100,30,0,0.0,0.05
RANDOM,502006,13.314826337363042,0.26199000499008473,80.02372668817425,25,3,0,0,31,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502006,14.929692770777658,0.24718401401289114,89.76151498653293,25,3,0,0,31,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502006,15.50881324185395,0.42580291705115497,44.205088106170535,25,3,0,0,31,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502006,15.50881324185395,0.42580291705115497,44.205088106170535,25,3,0,0,31,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502007,383.59592219566105,1.1416371463535728,445.27907653515393,0,0,0,0,36,2,12,10,100,30,0,0.0,0.05
RANDOM,502007,41.525691958821426,1.3650783211486313,27.45887667739169,29,1,0,0,36,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502007,19.637527067309446,1.3420628634566736,27.21046498994688,29,1,0,0,36,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502007,26.354392735212762,1.0380114055769356,27.079975481529893,29,1,0,0,36,2,12,10,100,30,0,0.0,0.05
METROLOGY_CONDITIONED_EIG,502007,25.371358162265256,0.8574539078886689,27.060885242512768,29,1,0,0,36,2,12,10,100,30,0,0.0,0.05
NO_PASSIVE,502008,113.60223882493733,1.4647928084475446,445.27907653515393,0,0,0,0,90,2,12,10,100,30,0,0.0,0.05
RANDOM,502008,4.487631855346101,0.21605651722116306,30.812229113067282,56,1,0,0,90,2,12,10,100,30,0,0.0,0.05
HIGHEST_SNR,502008,16.175133716158868,0.15774035563848215,38.06163436476501,57,0,0,0,90,2,12,10,100,30,0,0.0,0.05
SHORTEST_PULSE,502008,34.418867397734736,0.4216162681943732,28.89351728121014,57,0,0,0,90,2,12,10,100,30,0,0.0,0.05
