policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma
RANDOM,329016,54.31749911887712,1.313044736342139,48.31450102360793,46,0,0,0,74,29,12,15,1000,30
HIGHEST_SNR,329016,45.7816778401919,1.1955104352830386,52.66991776914754,46,0,0,0,74,29,12,15,1000,30
SHORTEST_PULSE,329016,42.553743787867994,0.9079321593187637,34.89893774817803,46,0,0,0,74,29,12,15,1000,30
METROLOGY_CONDITIONED_EIG,329016,42.460029104202405,0.9305228268125477,34.477691258419675,46,0,0,0,74,29,12,15,1000,30
NO_PASSIVE,329017,208.31016671493072,2.7467520253868347,445.27907653515393,0,0,0,0,158,29,12,15,1000,30
RANDOM,329017,58.72930678941507,1.6590388490641934,29.948646442134336,46,2,0,0,158,29,12,15,1000,30
HIGHEST_SNR,329017,14.685707665591721,0.24836833414329595,25.590962905655825,48,0,0,0,158,29,12,15,1000,30
SHORTEST_PULSE,329017,25.975128984620287,1.2736961806186093,16.823688590066798,48,0,0,0,158,29,12,15,1000,30
METROLOGY_CONDITIONED_EIG,329017,25.87784431281075,1.283155651011757,16.643323761674676,48,0,0,0,158,29,12,15,1000,30
NO_PASSIVE,329018,170.75819283650955,1.3062249744614647,445.27907653515393,0,0,0,0,107,29,12,15,1000,30
RANDOM,329018,60.52852932521421,2.5738830110629616,45.33987744729341,58,0,0,0,107,29,12,15,1000,30
HIGHEST_SNR,329018,26.016265143218767,1.6807343059707864,45.692802000285816,58,0,0,0,107,29,12,15,1000,30
SHORTEST_PULSE,329018,47.569540590477956,1.5711362716016848,48.82203467337733,58,0,0,0,107,29,12,15,1000,30
METROLOGY_CONDITIONED_EIG,329018,74.80537811360128,2.528606539779585,39.25826062583711,57,1,0,0,107,29,12,15,1000,30
NO_PASSIVE,329019,314.18352062891125,0.3292405416203655,445.27907653515393,0,0,0,0,167,29,12,15,1000,30
RANDOM,329019,4.936176780381341,0.34744650550253253,20.682412487971295,60,0,0,0,167,29,12,15,1000,30
HIGHEST_SNR,329019,71.82764348647623,0.41725640945397374,81.67530034143168,60,0,0,0,167,29,12,15,1000,30
SHORTEST_PULSE,329019,10.112761626364971,0.08114629516502805,15.458758412931815,60,0,0,0,167,29,12,15,1000,30
METROLOGY_CONDITIONED_EIG,329019,11.901215910165368,0.20460648395030662,13.60113666610788,60,0,0,0,167,29,12,15,1000,30
NO_PASSIVE,329020,218.31314473466358,1.2748282849450001,445.27907653515393,0,0,0,0,211,29,12,15,1000,30
RANDOM,329020,4.990318703637644,0.4108580314092992,24.886675742435376,60,0,0,0,211,29,12,15,1000,30
HIGHEST_SNR,329020,36.99140391044248,0.27487542526865416,23.508116846646107,60,0,0,0,211,29,12,15,1000,30
SHORTEST_PULSE,329020,39.26500299207964,0.8375800717200372,44.43669452980818,59,1,0,0,211,29,12,15,1000,30
METROLOGY_CONDITIONED_EIG,329020,12.18591767135147,0.10828134904167225,16.226319512697962,59,1,0,0,211,29,12,15,1000,30
NO_PASSIVE,329021,138.3349963806973,3.3391820670585957,445.27907653515393,0,0,0,0,182,29,12,15,1000,30
RANDOM,329021,8.92861877589215,0.6869960709432339,24.107355436222154,58,0,0,0,182,29,12,15,1000,30
HIGHEST_SNR,329021,10.92455776984802,0.5467343460766306,20.566102299552725,58,0,0,0,182,29,12,15,1000,30
SHORTEST_PULSE,329021,2.798889703159923,0.4597722547571404,23.74276054280549,58,0,0,0,182,29,12,15,1000,30
