policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements
SHORTEST_PULSE,261012,28.374501731242695,0.9953777142829834,37.31085740846886,28,1,0,0,40
METROLOGY_CONDITIONED_EIG,261012,24.585295870772462,0.6931923801081422,37.988564483324325,28,1,0,0,40
NO_PASSIVE,261013,309.65599622215643,0.7404767248743158,445.27907653515393,0,0,0,0,98
RANDOM,261013,43.71398471321366,0.9668794286798523,25.75340394803429,45,0,0,0,98
HIGHEST_SNR,261013,50.93010910522898,0.27392414417093564,39.56773278982235,45,0,0,0,98
SHORTEST_PULSE,261013,27.481283331563798,0.42072760268930737,25.164242296513535,44,1,0,0,98
METROLOGY_CONDITIONED_EIG,261013,30.966288791065566,0.7068140431036006,23.835772104887887,45,0,0,0,98
NO_PASSIVE,261014,595.5362348882559,5.397843678556876,445.27907653515393,0,0,0,0,83
RANDOM,261014,50.76770101906131,0.30284748064568295,30.221182419676317,49,1,0,0,83
HIGHEST_SNR,261014,38.49438961491538,0.2945689881532042,27.079434886913738,47,3,0,0,83
SHORTEST_PULSE,261014,24.44389451675345,0.22015733897375614,31.757071587352197,48,2,0,0,83
METROLOGY_CONDITIONED_EIG,261014,35.892838047518126,0.36975290040965414,25.416206975623332,48,2,0,0,83
NO_PASSIVE,261015,835.0856376746607,0.4268184014649855,445.27907653515393,0,0,0,0,61
RANDOM,261015,29.907693065137632,1.1229324641241663,45.76527229373797,38,1,0,0,61
HIGHEST_SNR,261015,26.187668659294868,0.829020060276377,47.51814235192251,38,1,0,0,61
SHORTEST_PULSE,261015,10.242868362458077,0.5413424957774583,41.98628244828139,35,4,0,0,61
METROLOGY_CONDITIONED_EIG,261015,6.950348872883806,0.23738299026114434,40.021461073794676,35,4,0,0,61
NO_PASSIVE,261016,301.5044186150391,3.515310479887819,445.27907653515393,0,0,0,0,22
RANDOM,261016,45.174571790499606,1.9793126408958341,50.03768101238398,18,0,0,0,22
HIGHEST_SNR,261016,49.21964139440267,1.9283088044565193,45.6761113618492,18,0,0,0,22
SHORTEST_PULSE,261016,49.21964139440267,1.9283088044565193,45.6761113618492,18,0,0,0,22
METROLOGY_CONDITIONED_EIG,261016,51.54395842962406,2.0448404979827175,45.54267959660445,18,0,0,0,22
NO_PASSIVE,261017,615.1971538572484,3.3591141859980342,445.27907653515393,0,0,0,0,116
RANDOM,261017,5.326775397792892,0.5987826077414116,18.464253071537673,53,0,0,0,116
HIGHEST_SNR,261017,19.53251638290092,0.3561517043159864,17.322358073887383,53,0,0,0,116
SHORTEST_PULSE,261017,11.811122040249217,0.368745919319787,19.34722493486467,53,0,0,0,116
METROLOGY_CONDITIONED_EIG,261017,14.009735796135784,0.6545082251957457,16.56293817001196,53,0,0,0,116
NO_PASSIVE,261018,707.7350689497921,0.9183997013887846,445.27907653515393,0,0,0,0,251
RANDOM,261018,45.584358446877665,1.027704344179707,23.371270049382513,58,2,0,0,251
HIGHEST_SNR,261018,26.823301646792956,0.3689371913701074,62.12200658001154,60,0,0,0,251
SHORTEST_PULSE,261018,27.144580270024615,0.6354149212728255,15.995313649962107,59,1,0,0,251
METROLOGY_CONDITIONED_EIG,261018,26.47722974809961,0.6775891441430376,16.002311401427065,59,1,0,0,251
NO_PASSIVE,261019,490.131025246112,2.7648816042425395,445.27907653515393,0,0,0,0,133
RANDOM,261019,23.22138383614306,0.8051198606095927,29.39243811765355,56,2,0,0,133
HIGHEST_SNR,261019,89.67160833464301,1.8746865192690525,44.13640619183325,58,0,0,0,133
SHORTEST_PULSE,261019,30.26505052198987,0.46736771961912515,20.004308018384265,57,1,0,0,133
METROLOGY_CONDITIONED_EIG,261019,11.856826211227132,0.3351940699547289,18.70864500224399,58,0,0,0,133
NO_PASSIVE,261020,338.14572935408256,1.710875398905574,445.27907653515393,0,0,0,0,79
RANDOM,261020,11.522811894343056,0.48400666089131156,17.450177692735682,53,2,0,0,79
HIGHEST_SNR,261020,20.3777180654246,0.6658514027652708,19.04364220371175,53,2,0,0,79
SHORTEST_PULSE,261020,8.477834022396312,0.333085169380389,16.468564593909004,55,0,0,0,79
METROLOGY_CONDITIONED_EIG,261020,12.92988761186295,0.370129428140306,16.2687382636174,55,0,0,0,79
NO_PASSIVE,261021,568.3098072277847,0.9788784290147257,445.27907653515393,0,0,0,0,116
RANDOM,261021,25.606021193219068,0.9538239976798057,19.833770660779315,53,0,0,0,116
HIGHEST_SNR,261021,13.663458127955813,0.6394370395614056,20.14802867259393,53,0,0,0,116
SHORTEST_PULSE,261021,12.860443358441351,0.5618470563890513,19.122066361572077,53,0,0,0,116
METROLOGY_CONDITIONED_EIG,261021,7.675672144970704,0.39217787317880504,18.871183446035868,53,0,0,0,116
NO_PASSIVE,261022,632.8043210767356,0.41619828263005443,445.27907653515393,0,0,0,0,18
RANDOM,261022,35.99749809083556,0.44104054898831574,29.13430965451816,17,0,0,0,18
HIGHEST_SNR,261022,35.99749809083556,0.44104054898831574,29.13430965451816,17,0,0,0,18
SHORTEST_PULSE,261022,35.99749809083556,0.44104054898831574,29.13430965451816,17,0,0,0,18
METROLOGY_CONDITIONED_EIG,261022,37.66881883491798,0.563270334616647,28.744902414191227,17,0,0,0,18
NO_PASSIVE,261023,566.8578731463543,3.088393368198998,445.27907653515393,0,0,0,0,61
RANDOM,261023,12.779152310736182,0.42217106614967953,21.307044312374057,47,1,0,0,61
HIGHEST_SNR,261023,13.190335208745205,0.33157676184316764,31.06134185500821,47,1,0,0,61
SHORTEST_PULSE,261023,8.204561964399808,0.1957644540242296,18.685100675718136,46,2,0,0,61
METROLOGY_CONDITIONED_EIG,261023,9.392030168589542,0.20550918979910224,19.000504660857878,46,2,0,0,61
NO_PASSIVE,261024,155.43650406125815,0.9650978984860585,445.27907653515393,0,0,0,0,119
RANDOM,261024,27.795225305642,0.7126441172760326,42.346606645698444,36,2,0,0,119
HIGHEST_SNR,261024,36.26593158121194,0.6961571009650034,53.87311224204857,37,1,0,0,119
SHORTEST_PULSE,261024,30.151684208934547,1.2402941141097512,45.04236734774687,37,1,0,0,119
METROLOGY_CONDITIONED_EIG,261024,63.52620281748838,1.2829318010157282,35.57669188491156,37,1,0,0,119
NO_PASSIVE,261025,346.16093686997027,0.5138200423350604,445.27907653515393,0,0,0,0,86
RANDOM,261025,16.919890194870355,0.28925246772933305,20.90018106332271,44,0,0,0,86
HIGHEST_SNR,261025,20.33908287433937,0.8178349227860858,25.843856264358532,43,1,0,0,86
SHORTEST_PULSE,261025,21.517238135969052,0.223845866653675,18.217146806467387,44,0,0,0,86
METROLOGY_CONDITIONED_EIG,261025,22.182392561165813,0.23068912973545716,18.190382465650437,44,0,0,0,86
NO_PASSIVE,261026,328.0834851393137,1.6640651664901027,445.27907653515393,0,0,0,0,135
RANDOM,261026,8.685316606936265,0.4070478253269274,18.289642305217217,59,0,0,0,135
HIGHEST_SNR,261026,11.990423747649784,0.6272697826171517,21.41056340180094,58,1,0,0,135
SHORTEST_PULSE,261026,9.353968304976581,0.6746470919207206,16.677158751378297,59,0,0,0,135
METROLOGY_CONDITIONED_EIG,261026,10.898175059090285,0.5318179720853653,17.680518315835876,59,0,0,0,135
NO_PASSIVE,261027,269.8970274804898,1.3700392088133053,445.27907653515393,0,0,0,0,39
RANDOM,261027,18.133171946378422,0.5365518441359538,28.341795592975892,32,0,0,0,39
HIGHEST_SNR,261027,24.732014545684788,0.9268191394521991,28.54421040427724,32,0,0,0,39
SHORTEST_PULSE,261027,23.66328566104851,0.9233339992908682,28.434646717777493,32,0,0,0,39
METROLOGY_CONDITIONED_EIG,261027,20.901847822891188,0.44120077667871826,27.422209032537182,32,0,0,0,39
NO_PASSIVE,261028,299.66867835471874,2.028496422736692,445.27907653515393,0,0,0,0,126
RANDOM,261028,32.76646061585531,1.3462566156668476,21.773081215150686,54,0,0,0,126
HIGHEST_SNR,261028,30.496604378216507,0.6051898149175562,23.117022153879663,54,0,0,0,126
SHORTEST_PULSE,261028,44.01074690178948,1.2751599383444534,21.519400621608497,54,0,0,0,126
METROLOGY_CONDITIONED_EIG,261028,46.16772228033574,1.260164047835899,21.413804087782655,54,0,0,0,126
NO_PASSIVE,261029,714.3847946253613,1.495978942702535,445.27907653515393,0,0,0,0,57
RANDOM,261029,5.812960695880328,0.37275351318620803,35.43145367387637,37,0,0,0,57
HIGHEST_SNR,261029,11.428278257226946,0.7509938175906405,39.029355198752036,37,0,0,0,57
SHORTEST_PULSE,261029,5.652918947284761,0.3553498410930569,34.06329089656523,37,0,0,0,57
METROLOGY_CONDITIONED_EIG,261029,3.327954839480462,0.616422703589858,33.97504388405029,37,0,0,0,57
NO_PASSIVE,261030,705.8675917285956,1.8463793059857823,445.27907653515393,0,0,0,0,106
RANDOM,261030,24.39403236424477,0.5342367827959936,29.27488455876881,43,0,0,0,106
HIGHEST_SNR,261030,22.985765765927752,0.8319142816954554,34.51028750093781,43,0,0,0,106
SHORTEST_PULSE,261030,9.596699479624517,0.33756400336802517,15.924023256896835,43,0,0,0,106
METROLOGY_CONDITIONED_EIG,261030,10.694491598002227,0.3697169966343491,15.857141742165732,43,0,0,0,106
NO_PASSIVE,261031,294.8362779308853,4.213545140209255,445.27907653515393,0,0,0,0,138
RANDOM,261031,19.888546203281646,0.7287559031323358,21.813935647246037,58,1,0,0,138
HIGHEST_SNR,261031,22.680033840738087,0.8455489092261407,22.436920048480147,59,0,0,0,138
SHORTEST_PULSE,261031,21.55343736505874,0.6914410727245932,19.45211564104528,58,1,0,0,138
METROLOGY_CONDITIONED_EIG,261031,20.675463866657765,0.637038554311973,18.063040236690206,57,2,0,0,138
NO_PASSIVE,261032,527.7713694904879,3.7718476334731728,445.27907653515393,0,0,0,0,118
RANDOM,261032,9.531599336883358,0.3098169152679648,14.530452060182704,56,2,0,0,118
HIGHEST_SNR,261032,10.518682836667969,0.5337427465036934,14.23056990132292,58,0,0,0,118
SHORTEST_PULSE,261032,1.5244950365382877,0.1263276081943163,12.874422580924678,58,0,0,0,118
METROLOGY_CONDITIONED_EIG,261032,5.079318963307888,0.36101300219968874,12.657588313310555,58,0,0,0,118
NO_PASSIVE,261033,92.70755150123381,0.5138546147837555,445.27907653515393,0,0,0,0,48
RANDOM,261033,14.957383499102738,0.6252726162254865,32.93757997874651,35,0,0,0,48
HIGHEST_SNR,261033,23.523264478305766,0.5616087422808713,33.6278065538606,35,0,0,0,48
SHORTEST_PULSE,261033,21.212642675025794,0.5207088048105195,25.513123515759176,35,0,0,0,48
METROLOGY_CONDITIONED_EIG,261033,21.212642675025794,0.5207088048105195,25.513123515759176,35,0,0,0,48
NO_PASSIVE,261034,130.0047231291962,1.9963687230713874,445.27907653515393,0,0,0,0,64
RANDOM,261034,37.67325344807589,1.0351027565163704,46.563590061665685,46,0,0,0,64
HIGHEST_SNR,261034,86.56438575569383,1.4366419010955893,88.95209200345846,46,0,0,0,64
SHORTEST_PULSE,261034,42.46399220528086,0.9661719717413051,42.29223551774021,46,0,0,0,64
METROLOGY_CONDITIONED_EIG,261034,40.85517987060156,0.9778772740761792,42.29789371149097,46,0,0,0,64
NO_PASSIVE,261035,579.1941404418284,1.0023243268871114,445.27907653515393,0,0,0,0,42
RANDOM,261035,38.831229772536055,1.1114471101629833,45.17294579523462,31,0,0,0,42
HIGHEST_SNR,261035,27.334323258083526,0.8369569279855363,43.247040599024984,31,0,0,0,42
SHORTEST_PULSE,261035,30.328209132539712,0.38453755781869253,42.70904157571935,31,0,0,0,42
METROLOGY_CONDITIONED_EIG,261035,31.0130634497111,0.47482591988946654,42.717572146214934,31,0,0,0,42
NO_PASSIVE,261036,533.0660284006443,1.6439901337358938,445.27907653515393,0,0,0,0,98
RANDOM,261036,7.3970028438922855,0.3601076013557771,24.05949301639718,53,1,0,0,98
HIGHEST_SNR,261036,9.15280742291871,0.6132236660804951,32.916577273494646,53,1,0,0,98
SHORTEST_PULSE,261036,5.939293259247979,0.589423806682607,24.605517200813182,54,0,0,0,98
METROLOGY_CONDITIONED_EIG,261036,13.213670532366272,1.002562747754453,23.02613970577795,54,0,0,0,98
NO_PASSIVE,261037,201.71512928586858,0.8460052836989325,445.27907653515393,0,0,0,0,60
RANDOM,261037,21.80719329347281,0.40070883105546723,45.10158528522126,50,1,0,0,60
HIGHEST_SNR,261037,34.60012978790277,0.8028869421928947,51.79076364056945,51,0,0,0,60
SHORTEST_PULSE,261037,21.80719329347281,0.40070883105546723,45.10158528522126,50,1,0,0,60
METROLOGY_CONDITIONED_EIG,261037,21.80719329347281,0.40070883105546723,45.10158528522126,50,1,0,0,60
NO_PASSIVE,261038,195.6919571876626,2.449979359505806,445.27907653515393,0,0,0,0,89
RANDOM,261038,14.357292535764978,0.1528457824321411,26.91638550123,44,0,0,0,89
HIGHEST_SNR,261038,21.50589206201386,0.4088147947838882,25.542762609846605,44,0,0,0,89
SHORTEST_PULSE,261038,11.240263469954652,0.4084939555906585,24.543674299779553,44,0,0,0,89
METROLOGY_CONDITIONED_EIG,261038,16.982388755797746,0.5443485234928145,25.103930343184572,44,0,0,0,89
NO_PASSIVE,261039,747.822214756228,1.7006909172184728,445.27907653515393,0,0,0,0,59
RANDOM,261039,95.01661168385604,1.1646627766380455,58.332566604699544,49,0,0,0,59
HIGHEST_SNR,261039,83.23376474803014,1.0281465871048991,59.58317403752316,49,0,0,0,59
SHORTEST_PULSE,261039,52.00716064359966,0.4568025355452351,56.36677178273166,49,0,0,0,59
METROLOGY_CONDITIONED_EIG,261039,52.72031400730164,0.5295012818267986,53.252534422736204,49,0,0,0,59
NO_PASSIVE,261040,231.68166469011607,1.5971349626419113,445.27907653515393,0,0,0,0,59
RANDOM,261040,1.8575923220746975,0.5308551944837817,25.255530863133508,45,0,0,0,59
HIGHEST_SNR,261040,2.9086335953972484,0.16610296898547794,27.308541089963917,45,0,0,0,59
SHORTEST_PULSE,261040,2.5231106316527745,0.1718618111236928,23.42737503368995,45,0,0,0,59
METROLOGY_CONDITIONED_EIG,261040,20.42885639985818,0.47293729186626504,23.63226405453542,45,0,0,0,59
NO_PASSIVE,261041,447.1888259442027,1.449117147023143,445.27907653515393,0,0,0,0,39
RANDOM,261041,30.177214540946135,0.2507162973861086,45.11307361947844,34,0,0,0,39
HIGHEST_SNR,261041,45.75786690353308,0.21452623611885202,60.023245024313006,34,0,0,0,39
SHORTEST_PULSE,261041,31.125527060514685,0.040351012166676185,45.07374954510666,34,0,0,0,39
METROLOGY_CONDITIONED_EIG,261041,31.024847091676023,0.25164554931792027,44.8806608627609,34,0,0,0,39
NO_PASSIVE,261042,361.61472516769413,1.230921069284021,445.27907653515393,0,0,0,0,116
RANDOM,261042,11.495355189842842,0.22956703229302108,34.056234325468616,56,1,0,0,116
HIGHEST_SNR,261042,12.311167649478863,0.38962480314556286,32.600450243286076,57,0,0,0,116
SHORTEST_PULSE,261042,8.705497836263456,1.152854031949377,36.52028140720331,57,0,0,0,116
METROLOGY_CONDITIONED_EIG,261042,39.56983936612974,0.8502710398209669,29.68960126632053,57,0,0,0,116
NO_PASSIVE,261043,55.74021120754686,1.886979862685374,445.27907653515393,0,0,0,0,46
RANDOM,261043,33.281184609259114,0.767210552536425,21.269983975199324,32,0,0,0,46
HIGHEST_SNR,261043,29.06373561516787,0.7509613230714738,22.24014265637238,32,0,0,0,46
SHORTEST_PULSE,261043,25.236115834577205,0.6000058487457466,20.587964022996353,32,0,0,0,46
METROLOGY_CONDITIONED_EIG,261043,15.784076926673109,0.38783731939785615,20.63623263000836,32,0,0,0,46
NO_PASSIVE,261044,545.5590529198446,1.9021266306725686,445.27907653515393,0,0,0,0,73
RANDOM,261044,19.701583570437545,1.3445830331724862,34.241235735123375,37,0,0,0,73
HIGHEST_SNR,261044,40.22424782895985,1.1761879006077856,31.291111056509294,37,0,0,0,73
SHORTEST_PULSE,261044,16.234424098155177,1.1456894832605968,30.591578168573662,37,0,0,0,73
METROLOGY_CONDITIONED_EIG,261044,44.213974145974284,1.501740247131382,30.155703778357605,37,0,0,0,73
NO_PASSIVE,261045,319.2895235597317,2.130938518656269,445.27907653515393,0,0,0,0,138
RANDOM,261045,15.197780509464877,0.4106527263187502,16.643421064791116,58,0,0,0,138
HIGHEST_SNR,261045,24.925673868726825,0.6782156920493513,27.886658039030213,58,0,0,0,138
SHORTEST_PULSE,261045,23.64860538411116,1.0039483765380186,23.62361072260953,58,0,0,0,138
METROLOGY_CONDITIONED_EIG,261045,8.632036389221563,0.47399185151205603,15.21968380500672,58,0,0,0,138
NO_PASSIVE,261046,417.08787330067577,2.82923088374536,445.27907653515393,0,0,0,0,107
RANDOM,261046,20.350598047191077,0.1601072078283448,38.06703607028143,55,0,0,0,107
HIGHEST_SNR,261046,46.15740864838271,1.3465602693696095,46.710190653952075,55,0,0,0,107
SHORTEST_PULSE,261046,26.762402314611993,0.5035728996594909,32.10094341461676,55,0,0,0,107
METROLOGY_CONDITIONED_EIG,261046,25.745563947370822,0.792030407886357,31.923755765051496,55,0,0,0,107
NO_PASSIVE,261047,339.70201870901315,1.0571626131044132,445.27907653515393,0,0,0,0,151
RANDOM,261047,25.2501567086321,0.7309944541535286,21.23222449615651,59,1,0,0,151
HIGHEST_SNR,261047,18.937527186582084,0.1129658083633691,34.94630885687937,60,0,0,0,151
SHORTEST_PULSE,261047,8.515950962970953,0.27016582516260795,14.521192293067775,60,0,0,0,151
METROLOGY_CONDITIONED_EIG,261047,12.880772801130611,0.42814361120925654,14.813840990691816,60,0,0,0,151
NO_PASSIVE,261048,178.70356730030034,2.554132754335195,445.27907653515393,0,0,0,0,62
RANDOM,261048,14.240371945426412,0.4056008990086784,24.43184633706979,46,0,0,0,62
HIGHEST_SNR,261048,35.77681044509001,0.8155198691674751,28.434444196785982,46,0,0,0,62
SHORTEST_PULSE,261048,4.764234656250137,0.3747015931847009,23.18844259886139,46,0,0,0,62
METROLOGY_CONDITIONED_EIG,261048,4.707254415300148,0.31497014874326423,22.908589415462846,45,1,0,0,62
NO_PASSIVE,261049,108.48836818392682,0.4412516769403147,445.27907653515393,0,0,0,0,87
RANDOM,261049,29.026719895807307,1.0956131058822633,27.650747387173148,50,1,0,0,87
HIGHEST_SNR,261049,61.927053544729034,1.790716396322632,34.42235322220528,51,0,0,0,87
SHORTEST_PULSE,261049,31.405037846451396,0.8118487114048615,21.237192629114517,51,0,0,0,87
METROLOGY_CONDITIONED_EIG,261049,21.472550101115427,0.4417341981589665,21.332754591524818,51,0,0,0,87
NO_PASSIVE,261050,163.70976388276108,3.9582768107172166,445.27907653515393,0,0,0,0,76
RANDOM,261050,8.88469432402945,0.41193129160829184,29.835802435677206,57,0,0,0,76
HIGHEST_SNR,261050,14.011409414019962,0.27058522126262147,29.823969311097546,57,0,0,0,76
SHORTEST_PULSE,261050,19.385116372032886,0.5012275669315482,28.30373419245129,56,1,0,0,76
METROLOGY_CONDITIONED_EIG,261050,24.75951717668948,0.7071146907407055,28.45563482970405,56,1,0,0,76
NO_PASSIVE,261051,375.0809986067675,2.24454264735138,445.27907653515393,0,0,0,0,59
RANDOM,261051,78.34542202041533,1.3966190832453205,49.03823174462427,42,0,0,0,59
HIGHEST_SNR,261051,82.09134838573725,1.223250605656945,57.63819138248013,42,0,0,0,59
SHORTEST_PULSE,261051,33.5922658381655,0.5661996512430884,37.22923540350452,42,0,0,0,59
METROLOGY_CONDITIONED_EIG,261051,35.86350316465746,0.7662201918707565,35.46006120230476,42,0,0,0,59
NO_PASSIVE,261052,344.6365061494453,2.9654614050896404,445.27907653515393,0,0,0,0,73
RANDOM,261052,6.099555731142037,0.5884399059157975,23.153280255958514,50,1,0,0,73
HIGHEST_SNR,261052,9.484868183704238,0.8185364079026336,24.70178595851978,50,1,0,0,73
SHORTEST_PULSE,261052,24.673987206819188,1.0126963718328013,20.490618571659503,50,1,0,0,73
METROLOGY_CONDITIONED_EIG,261052,22.060180908493443,1.045944738764518,20.731211509922005,51,0,0,0,73
NO_PASSIVE,261053,42.63296072275664,0.17601279611311638,445.27907653515393,0,0,0,0,86
RANDOM,261053,9.809435970309842,0.5723203345051868,35.27591223359157,36,0,0,0,86
HIGHEST_SNR,261053,47.547942948642735,0.5454892301794585,46.793657257334424,36,0,0,0,86
SHORTEST_PULSE,261053,28.460810421896067,0.8306759011278471,21.364584941488516,36,0,0,0,86
METROLOGY_CONDITIONED_EIG,261053,23.22658991784347,0.6850603573851732,22.22366322247716,36,0,0,0,86
NO_PASSIVE,261054,590.1351430810541,0.36204743950216417,445.27907653515393,0,0,0,0,25
RANDOM,261054,51.87979278137904,0.6604283258551376,32.792307039172734,25,0,0,0,25
HIGHEST_SNR,261054,51.87979278137904,0.6604283258551376,32.792307039172734,25,0,0,0,25
SHORTEST_PULSE,261054,51.87979278137904,0.6604283258551376,32.792307039172734,25,0,0,0,25
METROLOGY_CONDITIONED_EIG,261054,51.87979278137904,0.6604283258551376,32.792307039172734,25,0,0,0,25
NO_PASSIVE,261055,117.38882685229058,0.7018668891528624,445.27907653515393,0,0,0,0,61
RANDOM,261055,27.3115949474931,0.4465724495469824,26.416209207369327,42,0,0,0,61
HIGHEST_SNR,261055,24.883208846934735,0.35344162474068946,26.366656161610717,42,0,0,0,61
SHORTEST_PULSE,261055,36.49936453627901,0.5276950712359683,25.36702644307589,42,0,0,0,61
METROLOGY_CONDITIONED_EIG,261055,35.9331078335555,0.49761170455931175,25.375892772557904,42,0,0,0,61
NO_PASSIVE,261056,314.29017712481993,1.6217874523527367,445.27907653515393,0,0,0,0,60
RANDOM,261056,25.26503826731847,0.781731567805035,41.7493723438576,39,1,0,0,60
HIGHEST_SNR,261056,42.467032571936116,1.367758524737916,55.052017663750746,39,1,0,0,60
SHORTEST_PULSE,261056,39.667314905677415,1.109363441880899,39.051681810961064,39,1,0,0,60
METROLOGY_CONDITIONED_EIG,261056,38.58637791677479,1.0453543630919764,39.0949009657446,39,1,0,0,60
NO_PASSIVE,261057,509.69976882173137,1.3624097337443344,445.27907653515393,0,0,0,0,39
RANDOM,261057,35.13557939079845,1.1239534831908113,20.144595533383406,27,2,0,0,39
HIGHEST_SNR,261057,26.97652905094014,1.1861491685529941,20.18797179554891,28,1,0,0,39
SHORTEST_PULSE,261057,35.59917664381821,1.4238482309372045,19.838336752354284,28,1,0,0,39
METROLOGY_CONDITIONED_EIG,261057,26.720851043768775,1.0652135802486808,20.24229995769226,28,1,0,0,39
NO_PASSIVE,261058,170.3394741953779,3.8105010748377164,445.27907653515393,0,0,0,0,63
RANDOM,261058,77.51618467460608,1.5588467165718844,58.69398238426639,41,1,0,0,63
HIGHEST_SNR,261058,97.93882818746984,1.9185426729691326,60.61322256470999,41,1,0,0,63
SHORTEST_PULSE,261058,79.88034451654387,2.2268381007859577,57.70621112875065,41,1,0,0,63
METROLOGY_CONDITIONED_EIG,261058,37.123930986843305,0.7134691338505684,53.49781404776796,41,1,0,0,63
NO_PASSIVE,261059,551.4567569350113,2.695520843178614,445.27907653515393,0,0,0,0,121
RANDOM,261059,17.012741687745514,0.722693032155908,16.96381498727414,59,1,0,0,121
HIGHEST_SNR,261059,58.473881078772344,1.3233817595436252,29.607349194137605,60,0,0,0,121
SHORTEST_PULSE,261059,16.92462337297181,0.8388167191732069,14.64738902919442,59,1,0,0,121
METROLOGY_CONDITIONED_EIG,261059,19.115437993610406,0.9008413758113951,15.010014260300574,59,1,0,0,121
NO_PASSIVE,261060,225.54821604893894,2.321631844378834,445.27907653515393,0,0,0,0,30
RANDOM,261060,55.65393030192471,1.0979037724198508,37.65652076331885,26,0,0,0,30
HIGHEST_SNR,261060,50.846177141361025,1.1786052794912356,38.243483069812385,26,0,0,0,30
SHORTEST_PULSE,261060,61.146664095036606,1.475675261901829,37.48599511136686,26,0,0,0,30
METROLOGY_CONDITIONED_EIG,261060,55.65393030192471,1.0979037724198508,37.65652076331885,26,0,0,0,30
NO_PASSIVE,261061,314.4274822854825,1.879765821519552,445.27907653515393,0,0,0,0,35
RANDOM,261061,59.596819389357705,1.2736113730762313,42.168501723309234,29,1,0,0,35
HIGHEST_SNR,261061,38.516562990612954,0.9057377609056092,44.335524164608,30,0,0,0,35
SHORTEST_PULSE,261061,49.10165835795642,1.0479561511979647,42.85249982090534,30,0,0,0,35
METROLOGY_CONDITIONED_EIG,261061,44.19981700877515,0.8621842432638541,36.89819999770814,30,0,0,0,35
NO_PASSIVE,261062,328.83152248967696,1.1523672044159234,445.27907653515393,0,0,0,0,156
RANDOM,261062,2.185264159260708,0.18271897244551658,20.802356345335582,59,1,0,0,156
HIGHEST_SNR,261062,22.67062952303032,0.6915105127122936,24.57191469680089,60,0,0,0,156
SHORTEST_PULSE,261062,34.736410718382956,1.2356044796390024,22.148342860077403,59,1,0,0,156
METROLOGY_CONDITIONED_EIG,261062,21.886723077923325,0.7610808917042723,18.47323344885005,59,1,0,0,156
NO_PASSIVE,261063,310.7792045933082,2.058245307774902,445.27907653515393,0,0,0,0,64
RANDOM,261063,24.820156075728068,0.8275886758575774,32.828228916392796,46,0,0,0,64
HIGHEST_SNR,261063,32.12410342511031,1.8713885224285838,68.17081164153844,45,1,0,0,64
SHORTEST_PULSE,261063,13.145838655050147,0.2450327521326794,25.54397782228762,46,0,0,0,64
METROLOGY_CONDITIONED_EIG,261063,11.437127604616823,0.28101273591543885,24.77012776212062,45,1,0,0,64
NO_PASSIVE,261064,405.2941207438231,1.6227535487220552,445.27907653515393,0,0,0,0,52
RANDOM,261064,13.483903271027025,1.468545484549075,38.30009177411424,48,0,0,0,52
HIGHEST_SNR,261064,10.699858680824049,1.1420944010210348,38.32513956843146,48,0,0,0,52
SHORTEST_PULSE,261064,10.982715044597548,1.3627495807147467,37.70746647989842,48,0,0,0,52
METROLOGY_CONDITIONED_EIG,261064,8.570244728720484,1.070210643905941,37.152733917925396,48,0,0,0,52
NO_PASSIVE,261065,344.6173793044035,1.9415838913536625,445.27907653515393,0,0,0,0,142
RANDOM,261065,6.530884104689501,0.4378657332059817,18.691291922831446,58,1,0,0,142
HIGHEST_SNR,261065,27.262757284189775,1.0254632220731648,23.70243189876629,59,0,0,0,142
SHORTEST_PULSE,261065,12.45606583195684,0.6217143406234605,18.943100438963526,59,0,0,0,142
METROLOGY_CONDITIONED_EIG,261065,20.02511872933441,0.5337041615286828,17.11268604114604,58,1,0,0,142
NO_PASSIVE,261066,87.58175461138761,0.4151827436081883,445.27907653515393,0,0,0,0,137
RANDOM,261066,8.597383154561795,0.04385635155151436,24.161649831546764,47,1,0,0,137
HIGHEST_SNR,261066,13.930950773765453,0.837577027657166,25.895117145276142,46,2,0,0,137
SHORTEST_PULSE,261066,11.586851443794163,0.631701091608921,29.62164108228582,47,1,0,0,137
METROLOGY_CONDITIONED_EIG,261066,12.738275509084708,0.44062299608918337,19.46301573776523,47,1,0,0,137
NO_PASSIVE,261067,679.9348525047177,2.6791791662341247,445.27907653515393,0,0,0,0,131
RANDOM,261067,13.762199099892761,0.547051974469683,27.373671025937735,59,1,0,0,131
HIGHEST_SNR,261067,25.596443321888255,1.008097937683355,29.351796579232442,58,2,0,0,131
SHORTEST_PULSE,261067,18.874585592194187,0.5271452995101912,23.296687784947668,60,0,0,0,131
METROLOGY_CONDITIONED_EIG,261067,14.149407989300922,0.26810519882594386,23.47297995108046,60,0,0,0,131
NO_PASSIVE,261068,531.4055207454563,0.7645291354656186,445.27907653515393,0,0,0,0,138
RANDOM,261068,19.777470696051804,0.3317377231478964,18.494237945335648,58,0,0,0,138
HIGHEST_SNR,261068,9.818589460862569,0.5860487132806663,21.73673988141527,56,2,0,0,138
SHORTEST_PULSE,261068,14.96172722365488,0.2095640873115123,15.748826520146581,58,0,0,0,138
