policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma
RANDOM,325018,346.5494111256748,2.251521116575946,319.7918346642616,2,0,0,0,2,25,12,15,10,30
HIGHEST_SNR,325018,346.5494111256748,2.251521116575946,319.7918346642616,2,0,0,0,2,25,12,15,10,30
SHORTEST_PULSE,325018,346.5494111256748,2.251521116575946,319.7918346642616,2,0,0,0,2,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325018,346.5494111256748,2.251521116575946,319.7918346642616,2,0,0,0,2,25,12,15,10,30
NO_PASSIVE,325019,321.56463862261234,0.7904876645195595,445.27923823147125,0,0,0,0,0,25,12,15,10,30
RANDOM,325019,321.56463862261234,0.7904876645195595,445.27923823147125,0,0,0,0,0,25,12,15,10,30
HIGHEST_SNR,325019,321.56463862261234,0.7904876645195595,445.27923823147125,0,0,0,0,0,25,12,15,10,30
SHORTEST_PULSE,325019,321.56463862261234,0.7904876645195595,445.27923823147125,0,0,0,0,0,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325019,321.56463862261234,0.7904876645195595,445.27923823147125,0,0,0,0,0,25,12,15,10,30
NO_PASSIVE,325020,126.27732210389287,0.5620871802926303,445.27923823147125,0,0,0,0,24,25,12,15,10,30
RANDOM,325020,57.93275399061669,0.5636586275987249,250.59669972824014,23,0,0,0,24,25,12,15,10,30
HIGHEST_SNR,325020,214.556262170518,0.7405179286550708,293.6194235607672,23,0,0,0,24,25,12,15,10,30
SHORTEST_PULSE,325020,57.93275399061669,0.5636586275987249,250.59669972824014,23,0,0,0,24,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325020,57.93275399061669,0.5636586275987249,250.59669972824014,23,0,0,0,24,25,12,15,10,30
NO_PASSIVE,325021,205.87860972071104,2.758552916546518,445.27923823147125,0,0,0,0,0,25,12,15,10,30
RANDOM,325021,205.87860972071104,2.758552916546518,445.27923823147125,0,0,0,0,0,25,12,15,10,30
HIGHEST_SNR,325021,205.87860972071104,2.758552916546518,445.27923823147125,0,0,0,0,0,25,12,15,10,30
SHORTEST_PULSE,325021,205.87860972071104,2.758552916546518,445.27923823147125,0,0,0,0,0,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325021,205.87860972071104,2.758552916546518,445.27923823147125,0,0,0,0,0,25,12,15,10,30
NO_PASSIVE,325022,485.5402836732235,1.7073602278716455,445.27923823147125,0,0,0,0,2,25,12,15,10,30
RANDOM,325022,170.04322258296875,2.1558849572534573,318.0395232938276,2,0,0,0,2,25,12,15,10,30
HIGHEST_SNR,325022,170.04322258296875,2.1558849572534573,318.0395232938276,2,0,0,0,2,25,12,15,10,30
SHORTEST_PULSE,325022,170.04322258296875,2.1558849572534573,318.0395232938276,2,0,0,0,2,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325022,170.04322258296875,2.1558849572534573,318.0395232938276,2,0,0,0,2,25,12,15,10,30
NO_PASSIVE,325023,547.5595576634807,0.8955282038077573,445.27923823147125,0,0,0,0,11,25,12,15,10,30
RANDOM,325023,298.5199321589102,0.09182973270198964,313.7844112267243,11,0,0,0,11,25,12,15,10,30
HIGHEST_SNR,325023,298.5199321589102,0.09182973270198964,313.7844112267243,11,0,0,0,11,25,12,15,10,30
SHORTEST_PULSE,325023,298.5199321589102,0.09182973270198964,313.7844112267243,11,0,0,0,11,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325023,298.5199321589102,0.09182973270198964,313.7844112267243,11,0,0,0,11,25,12,15,10,30
NO_PASSIVE,325024,308.7463689188356,3.7295829671570377,445.27923823147125,0,0,0,0,27,25,12,15,10,30
RANDOM,325024,1.09008064272758,1.0711914821948487,47.60732771393966,27,0,0,0,27,25,12,15,10,30
HIGHEST_SNR,325024,1.09008064272758,1.0711914821948487,47.60732771393966,27,0,0,0,27,25,12,15,10,30
SHORTEST_PULSE,325024,1.09008064272758,1.0711914821948487,47.60732771393966,27,0,0,0,27,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325024,1.09008064272758,1.0711914821948487,47.60732771393966,27,0,0,0,27,25,12,15,10,30
NO_PASSIVE,325025,163.81889970680248,1.1571987214281865,445.27923823147125,0,0,0,0,0,25,12,15,10,30
RANDOM,325025,163.81889970680248,1.1571987214281865,445.27923823147125,0,0,0,0,0,25,12,15,10,30
HIGHEST_SNR,325025,163.81889970680248,1.1571987214281865,445.27923823147125,0,0,0,0,0,25,12,15,10,30
SHORTEST_PULSE,325025,163.81889970680248,1.1571987214281865,445.27923823147125,0,0,0,0,0,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325025,163.81889970680248,1.1571987214281865,445.27923823147125,0,0,0,0,0,25,12,15,10,30
NO_PASSIVE,325026,418.2767348860972,1.5660773401232944,445.27923823147125,0,0,0,0,0,25,12,15,10,30
RANDOM,325026,418.2767348860972,1.5660773401232944,445.27923823147125,0,0,0,0,0,25,12,15,10,30
HIGHEST_SNR,325026,418.2767348860972,1.5660773401232944,445.27923823147125,0,0,0,0,0,25,12,15,10,30
SHORTEST_PULSE,325026,418.2767348860972,1.5660773401232944,445.27923823147125,0,0,0,0,0,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325026,418.2767348860972,1.5660773401232944,445.27923823147125,0,0,0,0,0,25,12,15,10,30
NO_PASSIVE,325027,329.63082748932663,0.5605633926962482,445.27923823147125,0,0,0,0,6,25,12,15,10,30
RANDOM,325027,29.92357881433995,1.2372591951875422,123.14501477427143,6,0,0,0,6,25,12,15,10,30
HIGHEST_SNR,325027,29.92357881433995,1.2372591951875422,123.14501477427143,6,0,0,0,6,25,12,15,10,30
SHORTEST_PULSE,325027,29.92357881433995,1.2372591951875422,123.14501477427143,6,0,0,0,6,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325027,29.92357881433995,1.2372591951875422,123.14501477427143,6,0,0,0,6,25,12,15,10,30
NO_PASSIVE,325028,290.2132355299477,2.8080186878119533,445.27923823147125,0,0,0,0,1,25,12,15,10,30
RANDOM,325028,49.207375615656034,2.7859218286929286,328.5233427062427,1,0,0,0,1,25,12,15,10,30
HIGHEST_SNR,325028,49.207375615656034,2.7859218286929286,328.5233427062427,1,0,0,0,1,25,12,15,10,30
SHORTEST_PULSE,325028,49.207375615656034,2.7859218286929286,328.5233427062427,1,0,0,0,1,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325028,49.207375615656034,2.7859218286929286,328.5233427062427,1,0,0,0,1,25,12,15,10,30
NO_PASSIVE,325029,420.9261372319101,1.1436777729392988,445.27923823147125,0,0,0,0,9,25,12,15,10,30
RANDOM,325029,44.21660103958504,0.7581937386788931,61.329199635223105,9,0,0,0,9,25,12,15,10,30
HIGHEST_SNR,325029,44.21660103958504,0.7581937386788931,61.329199635223105,9,0,0,0,9,25,12,15,10,30
SHORTEST_PULSE,325029,44.21660103958504,0.7581937386788931,61.329199635223105,9,0,0,0,9,25,12,15,10,30
METROLOGY_CONDITIONED_EIG,325029,44.21660103958504,0.7581937386788931,61.329199635223105,9,0,0,0,9,25,12,15,10,30
NO_PASSIVE,326000,73.87293851923354,1.6122741880491742,445.27923823147125,0,0,0,0,21,26,12,15,10,100
RANDOM,326000,50.10595359279293,1.4161480697805766,113.29207885767335,21,0,0,0,21,26,12,15,10,100
HIGHEST_SNR,326000,50.10595359279293,1.4161480697805766,113.29207885767335,21,0,0,0,21,26,12,15,10,100
SHORTEST_PULSE,326000,50.10595359279293,1.4161480697805766,113.29207885767335,21,0,0,0,21,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326000,50.10595359279293,1.4161480697805766,113.29207885767335,21,0,0,0,21,26,12,15,10,100
NO_PASSIVE,326001,433.4550902724702,1.1938687810358026,445.27923823147125,0,0,0,0,3,26,12,15,10,100
RANDOM,326001,79.31563918302936,1.1019352973962235,124.26443381447645,3,0,0,0,3,26,12,15,10,100
HIGHEST_SNR,326001,79.31563918302936,1.1019352973962235,124.26443381447645,3,0,0,0,3,26,12,15,10,100
SHORTEST_PULSE,326001,79.31563918302936,1.1019352973962235,124.26443381447645,3,0,0,0,3,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326001,79.31563918302936,1.1019352973962235,124.26443381447645,3,0,0,0,3,26,12,15,10,100
NO_PASSIVE,326002,163.2307560765764,2.2316845042512634,445.27923823147125,0,0,0,0,1,26,12,15,10,100
RANDOM,326002,122.55628934514661,2.1881324731108234,345.3277206205363,1,0,0,0,1,26,12,15,10,100
HIGHEST_SNR,326002,122.55628934514661,2.1881324731108234,345.3277206205363,1,0,0,0,1,26,12,15,10,100
SHORTEST_PULSE,326002,122.55628934514661,2.1881324731108234,345.3277206205363,1,0,0,0,1,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326002,122.55628934514661,2.1881324731108234,345.3277206205363,1,0,0,0,1,26,12,15,10,100
NO_PASSIVE,326003,720.7129879326902,1.9125382439695946,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326003,720.7129879326902,1.9125382439695946,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326003,720.7129879326902,1.9125382439695946,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326003,720.7129879326902,1.9125382439695946,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326003,720.7129879326902,1.9125382439695946,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326004,618.2898196273468,3.974442301439968,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326004,618.2898196273468,3.974442301439968,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326004,618.2898196273468,3.974442301439968,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326004,618.2898196273468,3.974442301439968,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326004,618.2898196273468,3.974442301439968,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326005,303.3487199067105,0.38293339426559736,445.27923823147125,0,0,0,0,2,26,12,15,10,100
RANDOM,326005,132.41962729712216,0.5443981982722942,173.11751681000075,2,0,0,0,2,26,12,15,10,100
HIGHEST_SNR,326005,132.41962729712216,0.5443981982722942,173.11751681000075,2,0,0,0,2,26,12,15,10,100
SHORTEST_PULSE,326005,132.41962729712216,0.5443981982722942,173.11751681000075,2,0,0,0,2,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326005,132.41962729712216,0.5443981982722942,173.11751681000075,2,0,0,0,2,26,12,15,10,100
NO_PASSIVE,326006,582.8794921670944,4.417288709496102,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326006,582.8794921670944,4.417288709496102,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326006,582.8794921670944,4.417288709496102,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326006,582.8794921670944,4.417288709496102,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326006,582.8794921670944,4.417288709496102,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326007,457.75359804016614,1.4789115375553283,445.27923823147125,0,0,0,0,1,26,12,15,10,100
RANDOM,326007,218.89669093629627,1.4697469473046672,333.6074725503547,1,0,0,0,1,26,12,15,10,100
HIGHEST_SNR,326007,218.89669093629627,1.4697469473046672,333.6074725503547,1,0,0,0,1,26,12,15,10,100
SHORTEST_PULSE,326007,218.89669093629627,1.4697469473046672,333.6074725503547,1,0,0,0,1,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326007,218.89669093629627,1.4697469473046672,333.6074725503547,1,0,0,0,1,26,12,15,10,100
NO_PASSIVE,326008,62.85704639871856,0.6572914467966742,445.27923823147125,0,0,0,0,26,26,12,15,10,100
RANDOM,326008,32.02034788724888,0.6497980611339784,220.9395500469046,26,0,0,0,26,26,12,15,10,100
HIGHEST_SNR,326008,32.02034788724888,0.6497980611339784,220.9395500469046,26,0,0,0,26,26,12,15,10,100
SHORTEST_PULSE,326008,32.02034788724888,0.6497980611339784,220.9395500469046,26,0,0,0,26,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326008,32.02034788724888,0.6497980611339784,220.9395500469046,26,0,0,0,26,26,12,15,10,100
NO_PASSIVE,326009,324.73654427563804,2.4842117393668928,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326009,324.73654427563804,2.4842117393668928,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326009,324.73654427563804,2.4842117393668928,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326009,324.73654427563804,2.4842117393668928,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326009,324.73654427563804,2.4842117393668928,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326010,349.25166182517256,1.3187265745186543,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326010,349.25166182517256,1.3187265745186543,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326010,349.25166182517256,1.3187265745186543,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326010,349.25166182517256,1.3187265745186543,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326010,349.25166182517256,1.3187265745186543,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326011,534.4608605622866,2.20925616992429,445.27923823147125,0,0,0,0,4,26,12,15,10,100
RANDOM,326011,150.76773588617286,1.8289018166988105,321.0150621866515,4,0,0,0,4,26,12,15,10,100
HIGHEST_SNR,326011,150.76773588617286,1.8289018166988105,321.0150621866515,4,0,0,0,4,26,12,15,10,100
SHORTEST_PULSE,326011,150.76773588617286,1.8289018166988105,321.0150621866515,4,0,0,0,4,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326011,150.76773588617286,1.8289018166988105,321.0150621866515,4,0,0,0,4,26,12,15,10,100
NO_PASSIVE,326012,541.5086730759191,1.8751842841610729,445.27923823147125,0,0,0,0,23,26,12,15,10,100
RANDOM,326012,1027.310214148162,2.073583105848473,290.1436753805723,23,0,0,0,23,26,12,15,10,100
HIGHEST_SNR,326012,1027.310214148162,2.073583105848473,290.1436753805723,23,0,0,0,23,26,12,15,10,100
SHORTEST_PULSE,326012,1027.310214148162,2.073583105848473,290.1436753805723,23,0,0,0,23,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326012,1027.310214148162,2.073583105848473,290.1436753805723,23,0,0,0,23,26,12,15,10,100
NO_PASSIVE,326013,423.16820897629157,2.0549653649470936,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326013,423.16820897629157,2.0549653649470936,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326013,423.16820897629157,2.0549653649470936,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326013,423.16820897629157,2.0549653649470936,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326013,423.16820897629157,2.0549653649470936,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326014,285.46348951915155,1.467648343926795,445.27923823147125,0,0,0,0,5,26,12,15,10,100
RANDOM,326014,17.756983523757327,1.1343780143968947,148.000036141658,5,0,0,0,5,26,12,15,10,100
HIGHEST_SNR,326014,17.756983523757327,1.1343780143968947,148.000036141658,5,0,0,0,5,26,12,15,10,100
SHORTEST_PULSE,326014,17.756983523757327,1.1343780143968947,148.000036141658,5,0,0,0,5,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326014,17.756983523757327,1.1343780143968947,148.000036141658,5,0,0,0,5,26,12,15,10,100
NO_PASSIVE,326015,407.4054923568238,2.7058624234601463,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326015,407.4054923568238,2.7058624234601463,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326015,407.4054923568238,2.7058624234601463,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326015,407.4054923568238,2.7058624234601463,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326015,407.4054923568238,2.7058624234601463,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326016,165.77161963527814,1.8001460277463848,445.27923823147125,0,0,0,0,1,26,12,15,10,100
RANDOM,326016,249.80127358556842,1.8346110872219492,340.9866117945195,1,0,0,0,1,26,12,15,10,100
HIGHEST_SNR,326016,249.80127358556842,1.8346110872219492,340.9866117945195,1,0,0,0,1,26,12,15,10,100
SHORTEST_PULSE,326016,249.80127358556842,1.8346110872219492,340.9866117945195,1,0,0,0,1,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326016,249.80127358556842,1.8346110872219492,340.9866117945195,1,0,0,0,1,26,12,15,10,100
NO_PASSIVE,326017,674.2255759013926,1.9116291604163569,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326017,674.2255759013926,1.9116291604163569,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326017,674.2255759013926,1.9116291604163569,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326017,674.2255759013926,1.9116291604163569,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326017,674.2255759013926,1.9116291604163569,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326018,519.804306259977,1.6312240441152497,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326018,519.804306259977,1.6312240441152497,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326018,519.804306259977,1.6312240441152497,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326018,519.804306259977,1.6312240441152497,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326018,519.804306259977,1.6312240441152497,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326019,127.98636422107707,3.33533481267975,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326019,127.98636422107707,3.33533481267975,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326019,127.98636422107707,3.33533481267975,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326019,127.98636422107707,3.33533481267975,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326019,127.98636422107707,3.33533481267975,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326020,511.672495136623,4.719775880686587,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326020,511.672495136623,4.719775880686587,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326020,511.672495136623,4.719775880686587,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326020,511.672495136623,4.719775880686587,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326020,511.672495136623,4.719775880686587,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326021,717.5785989182885,0.596383572121278,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326021,717.5785989182885,0.596383572121278,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326021,717.5785989182885,0.596383572121278,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326021,717.5785989182885,0.596383572121278,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326021,717.5785989182885,0.596383572121278,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326022,74.90484103239564,3.05347979629948,445.27923823147125,0,0,0,0,6,26,12,15,10,100
RANDOM,326022,115.19182836668327,2.919741038661687,185.13693129840524,5,1,0,0,6,26,12,15,10,100
HIGHEST_SNR,326022,115.19182836668327,2.919741038661687,185.13693129840524,5,1,0,0,6,26,12,15,10,100
SHORTEST_PULSE,326022,115.19182836668327,2.919741038661687,185.13693129840524,5,1,0,0,6,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326022,115.19182836668327,2.919741038661687,185.13693129840524,5,1,0,0,6,26,12,15,10,100
NO_PASSIVE,326023,607.1524691081529,3.2632539074012,445.27923823147125,0,0,0,0,1,26,12,15,10,100
RANDOM,326023,611.1312152132227,3.2632400212014323,343.64888599420135,1,0,0,0,1,26,12,15,10,100
HIGHEST_SNR,326023,611.1312152132227,3.2632400212014323,343.64888599420135,1,0,0,0,1,26,12,15,10,100
SHORTEST_PULSE,326023,611.1312152132227,3.2632400212014323,343.64888599420135,1,0,0,0,1,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326023,611.1312152132227,3.2632400212014323,343.64888599420135,1,0,0,0,1,26,12,15,10,100
NO_PASSIVE,326024,253.13063608331484,0.8603521138257023,445.27923823147125,0,0,0,0,3,26,12,15,10,100
RANDOM,326024,260.89698460220876,0.7141128708174858,322.0944384444612,3,0,0,0,3,26,12,15,10,100
HIGHEST_SNR,326024,260.89698460220876,0.7141128708174858,322.0944384444612,3,0,0,0,3,26,12,15,10,100
SHORTEST_PULSE,326024,260.89698460220876,0.7141128708174858,322.0944384444612,3,0,0,0,3,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326024,260.89698460220876,0.7141128708174858,322.0944384444612,3,0,0,0,3,26,12,15,10,100
NO_PASSIVE,326025,505.31342902018264,1.0691022177931926,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326025,505.31342902018264,1.0691022177931926,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326025,505.31342902018264,1.0691022177931926,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326025,505.31342902018264,1.0691022177931926,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326025,505.31342902018264,1.0691022177931926,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326026,45.293457352264625,2.593281671045626,445.27923823147125,0,0,0,0,7,26,12,15,10,100
RANDOM,326026,46.3325183527304,2.7347291373723843,321.36883901020053,7,0,0,0,7,26,12,15,10,100
HIGHEST_SNR,326026,46.3325183527304,2.7347291373723843,321.36883901020053,7,0,0,0,7,26,12,15,10,100
SHORTEST_PULSE,326026,46.3325183527304,2.7347291373723843,321.36883901020053,7,0,0,0,7,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326026,46.3325183527304,2.7347291373723843,321.36883901020053,7,0,0,0,7,26,12,15,10,100
NO_PASSIVE,326027,511.32986986032205,1.3958358819941745,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326027,511.32986986032205,1.3958358819941745,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326027,511.32986986032205,1.3958358819941745,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326027,511.32986986032205,1.3958358819941745,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326027,511.32986986032205,1.3958358819941745,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326028,455.51798197635213,1.2762110709542367,445.27923823147125,0,0,0,0,0,26,12,15,10,100
RANDOM,326028,455.51798197635213,1.2762110709542367,445.27923823147125,0,0,0,0,0,26,12,15,10,100
HIGHEST_SNR,326028,455.51798197635213,1.2762110709542367,445.27923823147125,0,0,0,0,0,26,12,15,10,100
SHORTEST_PULSE,326028,455.51798197635213,1.2762110709542367,445.27923823147125,0,0,0,0,0,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326028,455.51798197635213,1.2762110709542367,445.27923823147125,0,0,0,0,0,26,12,15,10,100
NO_PASSIVE,326029,514.6040692925927,0.06955259483992744,445.27923823147125,0,0,0,0,39,26,12,15,10,100
RANDOM,326029,28.558093441079805,0.5312024508571295,260.47339103809554,38,1,0,0,39,26,12,15,10,100
HIGHEST_SNR,326029,28.558093441079805,0.5312024508571295,260.47339103809554,38,1,0,0,39,26,12,15,10,100
SHORTEST_PULSE,326029,28.558093441079805,0.5312024508571295,260.47339103809554,38,1,0,0,39,26,12,15,10,100
METROLOGY_CONDITIONED_EIG,326029,28.558093441079805,0.5312024508571295,260.47339103809554,38,1,0,0,39,26,12,15,10,100
NO_PASSIVE,327000,324.1722307284323,3.0854250662752523,445.27923823147125,0,0,0,0,8,27,12,15,100,30
RANDOM,327000,27.606280503640505,1.0163515508193444,85.79542878909702,8,0,0,0,8,27,12,15,100,30
HIGHEST_SNR,327000,27.606280503640505,1.0163515508193444,85.79542878909702,8,0,0,0,8,27,12,15,100,30
SHORTEST_PULSE,327000,27.606280503640505,1.0163515508193444,85.79542878909702,8,0,0,0,8,27,12,15,100,30
METROLOGY_CONDITIONED_EIG,327000,27.606280503640505,1.0163515508193444,85.79542878909702,8,0,0,0,8,27,12,15,100,30
NO_PASSIVE,327001,324.86731122099934,3.0510568681213175,445.27923823147125,0,0,0,0,57,27,12,15,100,30
RANDOM,327001,13.567735780997792,0.6172288240631667,28.518206032039785,36,0,0,0,57,27,12,15,100,30
HIGHEST_SNR,327001,27.59937951807699,0.4659231058284746,32.75777398465083,35,1,0,0,57,27,12,15,100,30
SHORTEST_PULSE,327001,4.062566759655369,0.29628040334562755,28.379608827573428,36,0,0,0,57,27,12,15,100,30
METROLOGY_CONDITIONED_EIG,327001,34.2557887896721,0.5645650947372242,26.9372501740854,36,0,0,0,57,27,12,15,100,30
NO_PASSIVE,327002,420.64240721785137,2.222423797675669,445.27923823147125,0,0,0,0,0,27,12,15,100,30
RANDOM,327002,420.64240721785137,2.222423797675669,445.27923823147125,0,0,0,0,0,27,12,15,100,30
HIGHEST_SNR,327002,420.64240721785137,2.222423797675669,445.27923823147125,0,0,0,0,0,27,12,15,100,30
SHORTEST_PULSE,327002,420.64240721785137,2.222423797675669,445.27923823147125,0,0,0,0,0,27,12,15,100,30
METROLOGY_CONDITIONED_EIG,327002,420.64240721785137,2.222423797675669,445.27923823147125,0,0,0,0,0,27,12,15,100,30
NO_PASSIVE,327003,545.5215278916345,1.0060424960230654,445.27923823147125,0,0,0,0,74,27,12,15,100,30
RANDOM,327003,26.9613846497718,0.35659259958434814,24.42862775568138,51,0,0,0,74,27,12,15,100,30
HIGHEST_SNR,327003,19.221331151012958,0.2626752977023577,22.45578658558024,51,0,0,0,74,27,12,15,100,30
SHORTEST_PULSE,327003,19.625877605598017,0.24728972232619545,22.346703397457976,51,0,0,0,74,27,12,15,100,30
METROLOGY_CONDITIONED_EIG,327003,17.437336631605298,0.2390963276204528,22.123381927150806,51,0,0,0,74,27,12,15,100,30
NO_PASSIVE,327004,288.0909165136528,0.39610352465797727,445.27923823147125,0,0,0,0,5,27,12,15,100,30
RANDOM,327004,17.67955707594358,0.5877521557445928,114.23625253577815,5,0,0,0,5,27,12,15,100,30
HIGHEST_SNR,327004,17.67955707594358,0.5877521557445928,114.23625253577815,5,0,0,0,5,27,12,15,100,30
SHORTEST_PULSE,327004,17.67955707594358,0.5877521557445928,114.23625253577815,5,0,0,0,5,27,12,15,100,30
METROLOGY_CONDITIONED_EIG,327004,17.67955707594358,0.5877521557445928,114.23625253577815,5,0,0,0,5,27,12,15,100,30
