policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma,maneuver_deg,assoc_error_prob,outlier_prob
NO_PASSIVE,515001,500.67940856074307,2.2748292167176962,445.27923823147125,0,0,0,0,37,15,12,10,100,30,20,0.05,0.15
RANDOM,515001,12.651143589728711,0.36212713930682267,58.011161131681256,29,7,0,0,37,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515001,12.651143589728711,0.36212713930682267,58.011161131681256,29,7,0,0,37,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515001,12.581151553318943,0.36011998146661567,58.06985302458232,28,8,0,0,37,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515001,12.581151553318943,0.36011998146661567,58.06985302458232,28,8,0,0,37,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515002,13.13057729983765,1.3069934969444446,445.27923823147125,0,0,0,0,32,15,12,10,100,30,20,0.05,0.15
RANDOM,515002,29.47607627701298,1.851122362344523,54.48857305225943,24,5,0,1,32,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515002,33.0060034913899,1.8749221119745993,53.71604853110867,25,4,0,1,32,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515002,30.790066591881576,1.829154668741461,54.18577378855332,24,5,0,1,32,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515002,30.790066591881576,1.829154668741461,54.18577378855332,24,5,0,1,32,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515003,602.1155371501343,2.227361295181697,445.27923823147125,0,0,0,0,68,15,12,10,100,30,20,0.05,0.15
RANDOM,515003,351.07306914482666,3.467440049448262,65.10654209949706,11,37,0,2,68,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515003,740.6142998839442,3.341717999446751,317.85891157525833,3,45,0,3,68,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515003,385.33602064167167,3.073022474790123,58.76210599172207,18,30,0,3,68,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515003,385.44509048447946,2.8481079330983357,74.48659153030287,10,38,0,3,68,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515004,445.96440705370577,1.5473776688753957,445.27923823147125,0,0,0,0,134,15,12,10,100,30,20,0.05,0.15
RANDOM,515004,53.953645035193745,1.7695466891997624,34.17504358670077,46,14,1,1,134,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515004,8.760026661985885,0.16452024664218529,34.54251696731392,46,14,0,0,134,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515004,28.55876958983946,1.6093417977419568,30.98851192955745,45,15,1,0,134,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515004,35.676632179622075,1.5972492393309372,31.46351744450337,47,13,1,0,134,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515005,350.0078025979254,2.946524838415845,445.27923823147125,0,0,0,0,80,15,12,10,100,30,20,0.05,0.15
RANDOM,515005,89.31590261548892,3.069043257200493,35.85850414331191,45,6,0,2,80,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515005,48.14550852511707,2.0201553616121433,33.489010309922364,44,7,0,2,80,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515005,549.673347167568,0.4540774104781134,90.8533547995958,18,33,0,3,80,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515005,545.5596671922663,0.5142169471693955,91.19930083496199,15,36,0,3,80,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515006,301.5902668290609,4.054406893953931,445.27923823147125,0,0,0,0,137,15,12,10,100,30,20,0.05,0.15
RANDOM,515006,22.828488483630366,1.1380119491357183,39.79033258140253,44,7,0,1,137,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515006,328.74241837154926,3.834969026443028,59.336890028547856,32,19,0,1,137,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515006,641.5841664492293,1.3389033619948962,100.27525524220023,19,32,0,2,137,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515006,65.17106141389561,1.8617062666255264,37.38842550987986,39,12,0,1,137,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515007,311.5644659194855,3.5449739392551476,445.27923823147125,0,0,0,0,67,15,12,10,100,30,20,0.05,0.15
RANDOM,515007,143.80007292499968,6.250111960861037,51.40928814658094,42,9,0,1,67,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515007,13.800200206589217,3.6519241685746473,36.218598698804236,43,8,0,0,67,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515007,5.042892035951773,0.8448961165209334,36.014921787630406,42,9,0,0,67,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515007,7.197534352162428,0.8673039519082008,34.96793464525306,42,9,0,0,67,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515008,658.0957988551326,2.1978110719824064,445.27923823147125,0,0,0,0,113,15,12,10,100,30,20,0.05,0.15
RANDOM,515008,17.615852746016238,0.5791754377804518,20.99226195153072,46,8,0,0,113,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515008,31.680263665470434,1.2538007901184764,26.512115430056532,48,6,0,1,113,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515008,38.21519744914978,1.3062953324281021,20.45779190994686,44,10,0,0,113,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515008,12.173696738394263,0.29361738039762475,18.732355237849745,44,10,0,0,113,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515009,207.27145878615042,3.488699639769733,445.27923823147125,0,0,0,0,23,15,12,10,100,30,20,0.05,0.15
RANDOM,515009,65.4888852846609,2.5169388939948907,37.496566180486745,21,1,0,0,23,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515009,66.49264743290233,2.5921051375860458,37.646338804648096,21,1,0,0,23,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515009,65.4888852846609,2.5169388939948907,37.496566180486745,21,1,0,0,23,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515009,65.4888852846609,2.5169388939948907,37.496566180486745,21,1,0,0,23,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515010,190.8354198782784,4.591056335188647,445.27923823147125,0,0,0,0,117,15,12,10,100,30,20,0.05,0.15
RANDOM,515010,109.0017957853779,2.905149742963978,25.62551898825969,47,12,1,2,117,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515010,89.05819059664408,3.6784492222991383,33.788806957619485,48,11,1,1,117,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515010,60.088940918504306,1.8337184484476503,27.075247655710086,44,15,0,0,117,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515010,98.45739800480001,2.8151270659935252,22.84683317641646,45,14,1,1,117,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515011,315.0018564529063,5.496489563434095,445.27923823147125,0,0,0,0,147,15,12,10,100,30,20,0.05,0.15
RANDOM,515011,137.8434774067991,5.2770091436706315,40.74144906914265,36,21,0,2,147,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515011,27.008169474144008,0.9910619003665369,24.165559882672323,46,11,0,2,147,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515011,22.14856156147684,1.0683927257802674,16.23996441342431,44,13,0,0,147,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515011,21.870002001289205,1.0713621830986195,15.155691224681606,44,13,0,0,147,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515012,556.8975199589589,3.501056893906832,445.27923823147125,0,0,0,0,78,15,12,10,100,30,20,0.05,0.15
RANDOM,515012,31.465850659663015,1.2195374851885035,24.29653315321117,37,6,0,0,78,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515012,17.054320133407217,0.37039993422079015,29.70653871002637,35,8,0,0,78,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515012,20.658062194783213,0.24681505332519355,33.32928295540666,36,7,0,0,78,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515012,41.24440600370186,1.1502013204078818,24.337229970719715,36,7,0,0,78,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515013,353.70043701860885,2.4149909613718847,445.27923823147125,0,0,0,0,169,15,12,10,100,30,20,0.05,0.15
RANDOM,515013,31.69889718247829,0.8543084183733346,23.420252292097018,41,15,0,0,169,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515013,11.006422610406,0.7955246993918021,39.488552079186384,44,12,0,0,169,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515013,5.216631321109526,0.50909972070628,18.345982403142717,44,12,0,0,169,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515013,6.763918109260604,0.6062059071959607,18.70330366187704,45,11,0,0,169,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515014,653.9856220306608,2.2852142340198984,445.27923823147125,0,0,0,0,60,15,12,10,100,30,20,0.05,0.15
RANDOM,515014,19.947209943358963,1.0135082390953762,37.049399520997504,34,7,0,0,60,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515014,68.67495734177906,1.6877774767252935,73.06051206516688,30,11,0,0,60,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515014,13.935609580805462,0.684316810776321,36.17220165729991,34,7,0,0,60,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515014,7.981135927070042,0.5991116824344623,37.14543877407401,34,7,0,0,60,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515015,223.98064665509466,3.9353938247030453,445.27923823147125,0,0,0,0,54,15,12,10,100,30,20,0.05,0.15
RANDOM,515015,167.84681801223536,3.2514107945478496,81.895877266101,18,19,0,2,54,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515015,296.5381010149543,2.8233932637225836,113.43019166500807,21,16,0,2,54,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515015,56.598223835526724,4.381066076708166,71.1408999934371,26,11,0,3,54,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515015,49.68846240828153,3.7932251643540975,61.5586150816006,28,9,0,4,54,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515016,325.05106961377,3.537548023466781,445.27923823147125,0,0,0,0,36,15,12,10,100,30,20,0.05,0.15
RANDOM,515016,59.750054370435876,2.0715636158456365,36.61093661088448,20,6,0,0,36,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515016,20.302134496966975,1.1298959527566725,29.848148231860968,21,5,0,0,36,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515016,51.673300833398066,1.835157915276716,35.37988867253013,19,7,0,0,36,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515016,65.46594040005762,2.155551313766411,36.75730745154588,19,7,0,0,36,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515017,289.1150018875472,3.0517369714991287,445.27923823147125,0,0,0,0,57,15,12,10,100,30,20,0.05,0.15
RANDOM,515017,37.21245627858859,0.825709652628534,40.98574711284062,30,9,0,0,57,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515017,34.40375507484904,0.7027956196731887,40.19759438684531,29,10,0,0,57,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515017,23.279554816126065,0.9755052208672278,36.03943142655582,29,10,0,0,57,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515017,20.203824922949483,0.9429148138631915,30.994574848884874,31,8,0,0,57,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515018,218.5071303244671,2.3239854113130503,445.27923823147125,0,0,0,0,33,15,12,10,100,30,20,0.05,0.15
RANDOM,515018,559.3154716409888,2.2373916180759204,111.18908931086571,17,11,0,2,33,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515018,55.23681077651542,0.8371445732514267,63.4028827691575,20,8,0,1,33,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515018,45.039241788052614,1.1898277218110576,66.4787206632048,19,9,0,1,33,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515018,43.27166525480211,1.0883415689019216,65.46336657256057,19,9,0,1,33,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515019,280.99045702186265,2.4761311143983695,445.27923823147125,0,0,0,0,61,15,12,10,100,30,20,0.05,0.15
RANDOM,515019,310.8111514607895,1.3361685081787487,37.33095499631171,27,23,0,3,61,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515019,309.05200169649385,1.1487675427565351,37.45004404204713,28,22,0,3,61,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515019,319.40734669643285,1.526461035869613,41.66526373285302,24,26,0,3,61,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515019,321.6586379793282,1.8096147805781428,41.40017914739943,24,26,0,3,61,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515020,387.4160839864366,2.8563412123172913,445.27923823147125,0,0,0,0,115,15,12,10,100,30,20,0.05,0.15
RANDOM,515020,17.560832130932223,0.5157161743286077,22.13842916988682,40,11,0,2,115,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515020,50.78198273381893,1.612512805711431,27.598380695652896,40,11,0,3,115,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515020,11.885933314247119,0.332063126537452,17.336347533301932,45,6,0,1,115,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515020,11.814774190561584,0.3449156473586889,17.330545659405598,46,5,0,1,115,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515021,270.9343008724494,2.453492716205204,445.27923823147125,0,0,0,0,30,15,12,10,100,30,20,0.05,0.15
RANDOM,515021,126.30329496294563,0.7321874316329371,48.33600415883961,21,8,0,2,30,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515021,126.30329496294563,0.7321874316329371,48.33600415883961,21,8,0,2,30,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515021,123.92327383328184,0.8574022864119275,48.22638962195437,22,7,0,2,30,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515021,126.30329496294563,0.7321874316329371,48.33600415883961,21,8,0,2,30,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515022,224.4584744588928,1.706894124167852,445.27923823147125,0,0,0,0,62,15,12,10,100,30,20,0.05,0.15
RANDOM,515022,18.36252289728249,0.35593505229604744,29.07550124113829,33,11,0,2,62,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515022,35.262127150222184,0.5991133972258871,30.337395493184932,36,8,0,5,62,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515022,14.569876868555777,0.5319702347680173,28.847789366588934,34,10,0,2,62,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515022,14.569876868555777,0.5319702347680173,28.847789366588934,34,10,0,2,62,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515023,518.4997178464123,0.7474626789005389,445.27923823147125,0,0,0,0,52,15,12,10,100,30,20,0.05,0.15
RANDOM,515023,54.901423440834186,2.061706499755407,41.43538349442652,30,7,0,1,52,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515023,32.11389818454998,1.3793361788649832,50.23320519175664,32,5,0,1,52,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515023,50.99820390004893,2.058336065960999,37.82276818128674,30,7,0,1,52,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515023,46.965577732574815,2.033471947416254,37.27528580644884,31,6,0,1,52,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515024,158.96491110750887,3.668154267483471,445.27923823147125,0,0,0,0,67,15,12,10,100,30,20,0.05,0.15
RANDOM,515024,35.13022276103777,1.73876987220524,43.44545310381417,44,7,0,2,67,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515024,51.2884646634726,1.9822548640458466,48.0824237420673,21,30,0,2,67,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515024,37.10155276578131,1.8979551686028773,43.22950800382768,45,6,0,2,67,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515024,38.426198135452985,1.6901937079526423,41.95556913382265,44,7,0,2,67,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515025,579.3903902144181,3.471446371412334,445.27923823147125,0,0,0,0,66,15,12,10,100,30,20,0.05,0.15
RANDOM,515025,23.350329178545337,1.5036648000694481,30.72467269124299,35,5,0,0,66,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515025,48.221669217105635,2.0705134243626646,32.65319398543827,33,7,0,1,66,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515025,18.25923032073414,1.0711892288302747,32.86822152382101,33,7,0,0,66,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515025,24.52691883574498,1.6057111617920539,30.775126803767563,32,8,0,0,66,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515026,697.3514479678547,4.088569834457436,445.27923823147125,0,0,0,0,29,15,12,10,100,30,20,0.05,0.15
RANDOM,515026,83.97078975537609,2.363746755606724,43.912764478037886,23,4,0,0,29,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515026,83.97078975537609,2.363746755606724,43.912764478037886,23,4,0,0,29,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515026,821.4095578861445,5.354731708262201,133.81363090794798,3,24,0,2,29,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515026,821.4095578861445,5.354731708262201,133.81363090794798,3,24,0,2,29,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515027,78.57040646653506,2.637784564160213,445.27923823147125,0,0,0,0,71,15,12,10,100,30,20,0.05,0.15
RANDOM,515027,100.60590351941562,2.468470639012573,36.78227159109924,50,7,0,1,71,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515027,91.51983241499083,2.584011394061615,37.88998567408966,51,6,0,1,71,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515027,115.84263129961943,3.0254091921631496,32.26598665338052,49,8,0,1,71,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515027,116.49724348620326,3.156805210695157,32.1970063042931,50,7,0,1,71,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515028,665.2818356375147,1.854009311417062,445.27923823147125,0,0,0,0,83,15,12,10,100,30,20,0.05,0.15
RANDOM,515028,25.395451943947762,0.9885779328767361,20.306728440744234,49,8,0,2,83,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515028,9.936319102270508,0.9485871745057992,19.334751512316668,49,8,0,2,83,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515028,6.176691725395006,0.8991560461296921,19.771989205752668,48,9,0,2,83,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515028,4.054159311756568,0.9209732011643746,19.903787587599563,48,9,0,2,83,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,515029,203.87125679683268,3.759455416190396,445.27923823147125,0,0,0,0,25,15,12,10,100,30,20,0.05,0.15
RANDOM,515029,23.271329061480515,2.0896353072034617,41.30412658272381,17,4,0,0,25,15,12,10,100,30,20,0.05,0.15
HIGHEST_SNR,515029,144.88513932930204,1.916899164001936,30.89187992929462,17,4,0,1,25,15,12,10,100,30,20,0.05,0.15
SHORTEST_PULSE,515029,783.4521167046624,3.028336861646259,97.04402978175798,7,14,0,1,25,15,12,10,100,30,20,0.05,0.15
METROLOGY_CONDITIONED_EIG,515029,765.601784233626,3.1016907433844887,70.39841671567835,7,14,0,2,25,15,12,10,100,30,20,0.05,0.15
NO_PASSIVE,516000,285.4757670276662,3.700599441282727,445.27923823147125,0,0,0,0,88,16,12,10,100,30,20,0.15,0.0
RANDOM,516000,16.941194585659254,1.1983424023831573,27.968650285956315,48,6,0,0,88,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516000,48.350456336162694,3.128308287846247,48.29570431853032,48,6,0,0,88,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516000,14.46799616251422,1.2141105716991005,17.096003197031397,48,6,0,0,88,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516000,13.062519616371535,1.163877878002151,17.302580942463102,48,6,0,0,88,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516001,516.9266465061953,2.220994304399149,445.27923823147125,0,0,0,0,136,16,12,10,100,30,20,0.15,0.0
RANDOM,516001,35.31946446235886,1.220494814029791,21.744040398596542,50,10,0,0,136,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516001,20.267606605750125,0.5631298021831388,23.303257959946542,53,7,0,0,136,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516001,17.172915592386747,0.7564489162316191,15.734602841500584,50,10,0,0,136,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516001,21.572112605210265,0.9957268738236551,16.213924223516,50,10,0,0,136,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516002,432.9672559868493,3.9230445762436066,445.27923823147125,0,0,0,0,96,16,12,10,100,30,20,0.15,0.0
RANDOM,516002,28.832693191926843,0.8109287099971455,30.59838917871005,39,8,0,0,96,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516002,10.567484241613458,0.9663296920395542,32.86018859006493,40,7,0,0,96,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516002,31.109817423097745,2.058003327460409,24.925911137264467,39,8,0,0,96,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516002,39.546730679834276,1.973030367665335,26.608545693752376,37,10,0,0,96,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516003,96.07520028843572,0.8307943735755546,445.27923823147125,0,0,0,0,93,16,12,10,100,30,20,0.15,0.0
RANDOM,516003,7.511728016803197,0.8159465843056151,40.04513584099992,38,11,0,0,93,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516003,9.378386837485015,0.8392850507839346,36.48946016814476,41,8,0,0,93,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516003,17.904702488763277,0.9339103405765669,36.08309764195183,40,9,0,0,93,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516003,17.903773114505142,0.9353201221947682,35.83025604484159,41,8,0,0,93,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516004,546.0416792683254,1.0735784619399598,445.27923823147125,0,0,0,0,83,16,12,10,100,30,20,0.15,0.0
RANDOM,516004,35.43871674190114,1.6652816896579767,22.372036537103337,40,9,1,0,83,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516004,6.045693925995794,0.5640848296654274,26.50320166615392,39,10,0,0,83,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516004,33.52708592280477,1.2070787225675854,20.415922930494048,44,5,2,0,83,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516004,31.529684820575635,1.257357946922789,20.158630532968786,43,6,1,0,83,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516005,357.9362936240387,4.353440688588615,445.27923823147125,0,0,0,0,125,16,12,10,100,30,20,0.15,0.0
RANDOM,516005,16.56799147498526,1.1346454059708728,32.705422488162434,50,10,0,0,125,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516005,30.880613827041188,1.474046281246461,35.84866485921738,52,8,0,0,125,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516005,29.442568793393512,1.1071986249471806,30.813938505459962,51,9,0,0,125,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516005,17.29114356522628,1.257764494475655,28.22264933203199,50,10,0,0,125,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516006,866.5395039460291,2.0748441214136495,445.27923823147125,0,0,0,0,123,16,12,10,100,30,20,0.15,0.0
RANDOM,516006,55.64680087979531,1.8445905654822334,26.415376630846392,40,12,0,0,123,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516006,38.80790350069167,1.124781032194951,54.389668949614354,42,10,0,0,123,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516006,74.21026686327114,2.6523590044145107,25.14617488577214,38,14,0,0,123,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516006,37.168618465411264,1.1571726434119032,21.75031158205633,42,10,0,0,123,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516007,222.22450027942517,1.7665924325690259,445.27923823147125,0,0,0,0,59,16,12,10,100,30,20,0.15,0.0
RANDOM,516007,33.17306895461802,1.6818810385859715,55.06080406609448,37,3,0,0,59,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516007,29.88647427689851,1.433020901350471,63.82968615844013,37,3,0,0,59,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516007,52.474029331718526,1.3720227245702035,57.245233932060465,37,3,0,0,59,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516007,51.181799297224906,1.2433915909622375,52.79901465167877,37,3,0,0,59,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516008,373.0768634784946,2.346618431654619,445.27923823147125,0,0,0,0,66,16,12,10,100,30,20,0.15,0.0
RANDOM,516008,16.878120805367022,1.1974812604821543,26.679686870605938,39,4,0,0,66,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516008,26.608046325921542,0.8379823921207263,27.814743447130205,39,4,0,0,66,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516008,30.371691291772603,1.4064374887688809,23.446426307553665,38,5,0,0,66,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516008,19.188610319250625,1.392493626808126,23.028139797435244,38,5,0,0,66,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516009,770.9909069831976,1.742290760409229,445.27923823147125,0,0,0,0,113,16,12,10,100,30,20,0.15,0.0
RANDOM,516009,15.675113406445448,0.8323669475807005,33.22733233735478,42,8,0,0,113,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516009,3.3970657281528247,0.4161502433277705,31.201020610058638,42,8,0,0,113,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516009,23.619730046348334,0.7703832945067671,30.01790082541845,43,7,0,0,113,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516009,24.165694584120775,0.7823065030033922,29.717092514329355,43,7,0,0,113,16,12,10,100,30,20,0.15,0.0
NO_PASSIVE,516010,412.49677403635815,2.7216529217217955,445.27923823147125,0,0,0,0,47,16,12,10,100,30,20,0.15,0.0
RANDOM,516010,22.973072231672656,0.8841982922523653,25.483473366091612,37,4,0,0,47,16,12,10,100,30,20,0.15,0.0
HIGHEST_SNR,516010,23.632700083982197,0.857352365721234,25.23354930738805,38,3,0,0,47,16,12,10,100,30,20,0.15,0.0
SHORTEST_PULSE,516010,17.035872551879276,0.9111745558594302,25.638635903866888,36,5,0,0,47,16,12,10,100,30,20,0.15,0.0
METROLOGY_CONDITIONED_EIG,516010,22.973072231672656,0.8841982922523653,25.483473366091612,37,4,0,0,47,16,12,10,100,30,20,0.15,0.0
